query,place_url,place_title,category,address,website,phone,plus_code,rating,reviews,price_range,description,latitude,longitude,sunday,monday,tuesday,wednesday,thursday,friday,saturday,place_id,status,timestamp,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Image 16,Image 17,Image 18,Image 19,Image 20
ac maintenance  for cars automobile Qatar Al Noor Mosque,https://www.google.com/maps/place/Al+Noor+Garage+st.13/data=!4m7!3m6!1s0x8a419dc29fff7c6d:0xc7755a12363fc635!8m2!3d25.208677!4d51.4381597!16s%2Fg%2F11w1v6lhb5!19sChIJbXz_n8KdQYoRNcY_NhJadcc?authuser=0&hl=en&rclk=1,Al Noor Garage st.13,notavailable,"gate 19 Street 13, Doha",facebook.com,3337 9449,0x8a419dc29fff7c6d:0xc7755a12363fc635,4.5,8,notavailable,notavailable,25.208677,51.4381597,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,Closed,7 AM-7 PM,0x8a419dc29fff7c6d:0xc7755a12363fc635,success,2026-03-03T02:56:32.990Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Sadd Street,https://www.google.com/maps/place/AL+SAAD+MECHANICAL+SERVICE+-BARWA+CITY/data=!4m7!3m6!1s0x3e45d10eaefa4ecd:0xd308c884d9076089!8m2!3d25.2062756!4d51.5061918!16s%2Fg%2F11xdrny1by!19sChIJzU76rg7RRT4RiWAH2YTICNM?authuser=0&hl=en&rclk=1,AL SAAD MECHANICAL SERVICE -BARWA CITY,notavailable,"AL DAWODIA CITY, STREET 1303, Doha",notavailable,3014 1075,0x3e45d10eaefa4ecd:0xd308c884d9076089,4.8,20,notavailable,notavailable,25.2062756,51.5061918,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45d10eaefa4ecd:0xd308c884d9076089,success,2026-03-03T02:57:24.536Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Izghawa,https://www.google.com/maps/place/Boghanem+ac+maintenance+and+spare/data=!4m7!3m6!1s0x3e45dd005253bf29:0xc682d75de2d3c622!8m2!3d25.3525809!4d51.4341722!16s%2Fg%2F11vszg4hjk!19sChIJKb9TUgDdRT4RIsbT4l3XgsY?authuser=0&hl=en&rclk=1,Boghanem ac maintenance and spare,notavailable,9C2M+R22 Izghawa,notavailable,7001 2818,0x3e45dd005253bf29:0xc682d75de2d3c622,5.0,2,notavailable,notavailable,25.3525809,51.4341722,8 AM-1 PM3:30-10 PM,8 AM-1 PM3:30-10 PM,8 AM-1 PM3:30-10 PM,8 AM-1 PM3:30-10 PM,8 AM-1 PM3:30-10 PM,3:30-9 PM,8 AM-1 PM3:30-10 PM,0x3e45dd005253bf29:0xc682d75de2d3c622,success,2026-03-03T02:57:48.309Z,,https://lh3.googleusercontent.com/p/AF1QipM35BGrRcPqk86kaNqqBR7ohmUPPg_Q27HTGZ7Z=w426-h240-k-no,https://lh3.googleusercontent.com/p/AF1QipM35BGrRcPqk86kaNqqBR7ohmUPPg_Q27HTGZ7Z=w529-h298-k-no,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar New Al Rayyan,https://www.google.com/maps/place/Prince+Cars+For+Inspection+And+Maintenance/data=!4m7!3m6!1s0x3e45d9cd411ab1f5:0x35afac2ec7656b47!8m2!3d25.2863736!4d51.4221169!16s%2Fg%2F11sch9pn3j!19sChIJ9bEaQc3ZRT4RR2tlxy6srzU?authuser=0&hl=en&rclk=1,Prince Cars For Inspection And Maintenance,notavailable,"Al Wajbah St, Al-Rayyan",instagram.com,3065 2515,0x3e45d9cd411ab1f5:0x35afac2ec7656b47,5.0,10,notavailable,notavailable,25.2863736,51.4221169,9 AM-1 PM7 PM-1 AM,9 AM-1 PM7 PM-1 AM,9 AM-1 PM7 PM-1 AM,9 AM-1 PM7 PM-1 AM,9 AM-1 PM7 PM-1 AM,Closed,9 AM-1 PM7 PM-1 AM,0x3e45d9cd411ab1f5:0x35afac2ec7656b47,success,2026-03-03T02:58:47.919Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar New Al Rayyan,https://www.google.com/maps/place/AKYAN+PUNTURY+AUTO+ELECTRICAL/data=!4m7!3m6!1s0x3e45db1f8d347ed5:0xa84003c5de7fe4b2!8m2!3d25.3057771!4d51.4448341!16s%2Fg%2F11mvyvtqth!19sChIJ1X40jR_bRT4RsuR_3sUDQKg?authuser=0&hl=en&rclk=1,AKYAN PUNTURY AUTO ELECTRICAL,notavailable,"Near Car Wash, Al Shaqab Gate 3",notavailable,3323 4802,0x3e45db1f8d347ed5:0xa84003c5de7fe4b2,4.6,25,notavailable,notavailable,25.3057771,51.4448341,7:30 AM-1 PM3:30-10 PM,7:30 AM-1 PM3:30-10 PM,7:30 AM-1 PM3:30-10 PM,7:30 AM-1 PM3:30-10 PM,7:30 AM-1 PM3:30-10 PM,4-7:30 PM,7:30 AM-1 PM3:30-10 PM,0x3e45db1f8d347ed5:0xa84003c5de7fe4b2,success,2026-03-03T02:59:01.592Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar New Al Rayyan,https://www.google.com/maps/place/ACC+-+Arctic+Cooling+Company+Al-Rayyan+Branch/data=!4m7!3m6!1s0x3e45d9ebf87444cb:0xe04bcbf80667c4db!8m2!3d25.2944467!4d51.4201931!16s%2Fg%2F11hz8l964j!19sChIJy0R0-OvZRT4R28RnBvjLS-A?authuser=0&hl=en&rclk=1,ACC - Arctic Cooling Company Al-Rayyan Branch,notavailable,"Building No. 54, Street No. 989, Zone 53 Al Shafi Street, Al Rayyan, Doha",notavailable,5542 2180,0x3e45d9ebf87444cb:0xe04bcbf80667c4db,4.9,257,notavailable,notavailable,25.2944467,51.4201931,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,Closed,7 AM-9 PM,0x3e45d9ebf87444cb:0xe04bcbf80667c4db,success,2026-03-03T02:59:27.296Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar New Al Rayyan,https://www.google.com/maps/place/AL+AQSA+Auto+Service+%26+Trading/data=!4m7!3m6!1s0x3e45d9001c0863dd:0x68569ab57ebec1c0!8m2!3d25.2709035!4d51.4159003!16s%2Fg%2F11mcthz246!19sChIJ3WMIHADZRT4RwMG-frWaVmg?authuser=0&hl=en&rclk=1,AL AQSA Auto Service & Trading,notavailable,"7CC8+99W, Al-Rayyan",facebook.com,5003 6175,0x3e45d9001c0863dd:0x68569ab57ebec1c0,4.8,5,notavailable,notavailable,25.2709035,51.4159003,7 AM-1 PM3-10:30 PM,7 AM-1 PM3-10:30 PM,7 AM-1 PM3-10:30 PM,7 AM-1 PM3-10 PM,7 AM-10:30 PM,3-10:30 PM,7 AM-1 PM3-10:30 PM,0x3e45d9001c0863dd:0x68569ab57ebec1c0,success,2026-03-03T02:59:33.841Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar New Al Rayyan,https://www.google.com/maps/place/National+Car+Repair/data=!4m7!3m6!1s0x3e45d935ecff505d:0x46b386d5561193f!8m2!3d25.2743176!4d51.4142797!16s%2Fg%2F11t51bm522!19sChIJXVD_7DXZRT4RPxlhVW04awQ?authuser=0&hl=en&rclk=1,National Car Repair,notavailable,"Muaither N St, Al-Rayyan",notavailable,3145 1093,0x3e45d935ecff505d:0x46b386d5561193f,5.0,4,notavailable,notavailable,25.2743176,51.4142797,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45d935ecff505d:0x46b386d5561193f,success,2026-03-03T02:59:40.126Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar New Al Rayyan,https://www.google.com/maps/place/King+Automobile+-+Mechanical+%7C+Electrical+%7C+Body+Shop+%7C+Engine+%26+AC+Repair/data=!4m7!3m6!1s0x3e45d0cceb987585:0xe747634ab51eab62!8m2!3d25.2092698!4d51.437017!16s%2Fg%2F11bzv_x83d!19sChIJhXWY68zQRT4RYqsetUpjR-c?authuser=0&hl=en&rclk=1,King Automobile - Mechanical | Electrical | Body Shop | Engine & AC Repair,notavailable,"Commercial Road, Gate 25 Street 12, Al-Rayyan",kingautoqatar.com,3006 2418,0x3e45d0cceb987585:0xe747634ab51eab62,4.7,98,notavailable,notavailable,25.2092698,51.437017,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45d0cceb987585:0xe747634ab51eab62,success,2026-03-03T02:59:45.947Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar New Al Rayyan,https://www.google.com/maps/place/M.A+PERFORMANCE/data=!4m7!3m6!1s0x3e45d199b010ead7:0xc6c397924912e6b1!8m2!3d25.1937695!4d51.4474486!16s%2Fg%2F11qr0vg94y!19sChIJ1-oQsJnRRT4RseYSSZKXw8Y?authuser=0&hl=en&rclk=1,M.A PERFORMANCE,notavailable,"Street 25, Al-Rayyan",notavailable,7000 1461,0x3e45d199b010ead7:0xc6c397924912e6b1,4.0,12,notavailable,notavailable,25.1937695,51.4474486,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45d199b010ead7:0xc6c397924912e6b1,success,2026-03-03T02:59:51.670Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Rayyan Al Qadeem,https://www.google.com/maps/place/Toyota+%7C+Lexus+Al+Nayef+Quick+Service+Center/data=!4m7!3m6!1s0x100000089f4ae035:0xef610a46b4a802ee!8m2!3d25.2997532!4d51.4393231!16s%2Fg%2F11cmhyt6qy!19sChIJNeBKnwgAABAR7gKotEYKYe8?authuser=0&hl=en&rclk=1,Toyota | Lexus Al Nayef Quick Service Center,notavailable,"Al Nayef Al Nayef Quick Service Center, Al-Rayyan",aamotors.com,800 1800,0x100000089f4ae035:0xef610a46b4a802ee,4.3,294,notavailable,notavailable,25.2997532,51.4393231,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,2-10 PM,6 AM-12 AM,0x100000089f4ae035:0xef610a46b4a802ee,success,2026-03-03T03:00:29.738Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Rayyan Al Qadeem,https://www.google.com/maps/place/AL+ROWAD+AUTO+REPAIR%26+Car+A+C+Repair/data=!4m7!3m6!1s0x3e45d17eba334991:0xc5d940fbcf787431!8m2!3d25.2306905!4d51.432133!16s%2Fg%2F11s75t_fvt!19sChIJkUkzun7RRT4RMXR4z_tA2cU?authuser=0&hl=en&rclk=1,AL ROWAD AUTO REPAIR& Car A C Repair,notavailable,"6CJJ+8V7, Doha",notavailable,6693 3036,0x3e45d17eba334991:0xc5d940fbcf787431,4.5,6,notavailable,notavailable,25.2306905,51.432133,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,0x3e45d17eba334991:0xc5d940fbcf787431,success,2026-03-03T03:01:04.665Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Abu Hamour Road,https://www.google.com/maps/place/Toyota+%7C+Lexus+Abu+Hamour+Quick+Service+Center/data=!4m7!3m6!1s0x55d67ba60e990d7:0x33793cd5f2172ea2!8m2!3d25.2389056!4d51.4997769!16s%2Fg%2F1tgbz74d!19sChIJ15DpYLpnXQURoi4X8tU8eTM?authuser=0&hl=en&rclk=1,Toyota | Lexus Abu Hamour Quick Service Center,notavailable,"Quick Service Center, Doha",aamotors.com,800 1800,0x55d67ba60e990d7:0x33793cd5f2172ea2,4.1,389,notavailable,notavailable,25.2389056,51.4997769,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,2-10 PM,6 AM-12 AM,0x55d67ba60e990d7:0x33793cd5f2172ea2,success,2026-03-03T03:01:59.401Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Muaither Road,https://www.google.com/maps/place/Crystal+Auto+Care+%E2%80%93+Auto+Repair+%26+Services+in+Qatar/data=!4m7!3m6!1s0x3e45cd543ff9115d:0xf22c59245149cf89!8m2!3d25.1644428!4d51.5180501!16s%2Fg%2F11vcxvktp7!19sChIJXRH5P1TNRT4Ric9JUSRZLPI?authuser=0&hl=en&rclk=1,Crystal Auto Care – Auto Repair & Services in Qatar,notavailable,"Shop No, Ezdan Oasis, 2 A 43, Al Wukair",crystalautoz.com,3137 1771,0x3e45cd543ff9115d:0xf22c59245149cf89,3.4,5,notavailable,notavailable,25.1644428,51.5180501,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,Closed,8 AM-8 PM,0x3e45cd543ff9115d:0xf22c59245149cf89,success,2026-03-03T03:02:26.558Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Muaither Road,https://www.google.com/maps/place/Al+Muallem+garage+for+car+maintenance/data=!4m7!3m6!1s0x3e45d981415f87b5:0xc18fb2be119756e5!8m2!3d25.2760819!4d51.4144493!16s%2Fg%2F11ljs733td!19sChIJtYdfQYHZRT4R5VaXEb6yj8E?authuser=0&hl=en&rclk=1,Al Muallem garage for car maintenance,notavailable,"7CG7+CQP, Al Muaither St, Al-Rayyan",notavailable,5533 3591,0x3e45d981415f87b5:0xc18fb2be119756e5,3.4,27,notavailable,notavailable,25.2760819,51.4144493,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45d981415f87b5:0xc18fb2be119756e5,success,2026-03-03T03:02:39.522Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Barwa City,https://www.google.com/maps/place/EXTRA+MILES+AUTO+SERVICES/data=!4m7!3m6!1s0x3e45d155126d8dab:0x69dcdd2909bd4749!8m2!3d25.2048421!4d51.5029483!16s%2Fg%2F11kqjn6gwd!19sChIJq41tElXRRT4RSUe9CSnd3Gk?authuser=0&hl=en&rclk=1,EXTRA MILES AUTO SERVICES,notavailable,"Building 73, Zone 56 Street 1305, Doha",notavailable,7733 2646,0x3e45d155126d8dab:0x69dcdd2909bd4749,4.8,6,notavailable,notavailable,25.2048421,51.5029483,8 AM-1 PM3-9:30 PM,8 AM-1 PM3-9:30 PM,8 AM-1 PM3-9:30 PM,8 AM-1 PM3-9:30 PM,8 AM-1 PM3-9:30 PM,Closed,8 AM-1 PM3-9:30 PM,0x3e45d155126d8dab:0x69dcdd2909bd4749,success,2026-03-03T03:02:59.733Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Barwa City,https://www.google.com/maps/place/Harf+Auto+Service/data=!4m7!3m6!1s0xa3dcc4dbf744a76f:0x34a6098bacc6ee08!8m2!3d25.2102469!4d51.5771281!16s%2Fg%2F11xgkz97rm!19sChIJb6dE99vE3KMRCO7GrIsJpjQ?authuser=0&hl=en&rclk=1,Harf Auto Service,notavailable,Doha,notavailable,3027 3766,0xa3dcc4dbf744a76f:0x34a6098bacc6ee08,4.9,28,notavailable,notavailable,25.2102469,51.5771281,8 AM-1 PM3-10 PM,8 AM-1 PM3-10 PM,8 AM-1 PM3-10 PM,8 AM-1 PM3-10 PM,8 AM-1 PM3-10 PM,Closed,8 AM-1 PM3-10 PM,0xa3dcc4dbf744a76f:0x34a6098bacc6ee08,success,2026-03-03T03:03:12.187Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Barwa City,https://www.google.com/maps/place/Car+Corner+Electrical+Services/data=!4m7!3m6!1s0x3e45cfb981c832db:0x3b4d5f6725985871!8m2!3d25.2108242!4d51.5735114!16s%2Fg%2F11s9v7dh5r!19sChIJ2zLIgbnPRT4RcViYJWdfTTs?authuser=0&hl=en&rclk=1,Car Corner Electrical Services,notavailable,"295, Doha",notavailable,6689 2757,0x3e45cfb981c832db:0x3b4d5f6725985871,4.0,8,notavailable,notavailable,25.2108242,51.5735114,8:30 AM-8:30 PM,8:30 AM-8:30 PM,8:30 AM-8:30 PM,8:30 AM-8:30 PM,8:30 AM-8:30 PM,Closed,8:30 AM-8:30 PM,0x3e45cfb981c832db:0x3b4d5f6725985871,success,2026-03-03T03:03:19.318Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Barwa City,https://www.google.com/maps/place/HIGH+REV+Auto+Service+Barwa+Village/data=!4m7!3m6!1s0x3e45cfdad79b5eed:0xbaa3cbb3fb6c867f!8m2!3d25.2100765!4d51.5761945!16s%2Fg%2F11rjs0s3g3!19sChIJ7V6b19rPRT4Rf4Zs-7PLo7o?authuser=0&hl=en&rclk=1,HIGH REV Auto Service Barwa Village,notavailable,"Building number 18, Doha",notavailable,3125 2252,0x3e45cfdad79b5eed:0xbaa3cbb3fb6c867f,4.4,59,notavailable,notavailable,25.2100765,51.5761945,8 AM-1 PM4-9 PM,8 AM-1 PM4-9 PM,8 AM-1 PM4-9 PM,8 AM-1 PM4-9 PM,8 AM-1 PM4-9 PM,4-9 PM,8 AM-1 PM4-9 PM,0x3e45cfdad79b5eed:0xbaa3cbb3fb6c867f,success,2026-03-03T03:03:25.522Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Barwa City,https://www.google.com/maps/place/M4+Mechanic+%26+Electric/data=!4m7!3m6!1s0x3e45cfe2c2c04f67:0xf73bd77da6c1bf52!8m2!3d25.2106697!4d51.5748681!16s%2Fg%2F11hmqz2w6t!19sChIJZ0_AwuLPRT4RUr_Bpn3XO_c?authuser=0&hl=en&rclk=1,M4 Mechanic & Electric,notavailable,"Near to Rotana Restaurant, Building No.5, Barwa Village,Shop 42, Doha",notavailable,6602 8882,0x3e45cfe2c2c04f67:0xf73bd77da6c1bf52,5.0,7,notavailable,notavailable,25.2106697,51.5748681,7:30 AM-12:30 PM3-9:30 PM,7:30 AM-12:30 PM3-9:30 PM,7:30 AM-12:30 PM3-9:30 PM,7:30 AM-12:30 PM3-9:30 PM,7:30 AM-12:30 PM3-9:30 PM,Closed,7:30 AM-12:30 PM3-9:30 PM,0x3e45cfe2c2c04f67:0xf73bd77da6c1bf52,success,2026-03-03T03:03:31.848Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Wakrah Main Street,https://www.google.com/maps/place/MSC+AUTO+CAR/data=!4m7!3m6!1s0x3e45cb007d9dd86d:0x5f53f272ce6af4bc!8m2!3d25.1481864!4d51.6005553!16s%2Fg%2F11m6h894c3!19sChIJbdidfQDLRT4RvPRqznLyU18?authuser=0&hl=en&rclk=1,MSC AUTO CAR,notavailable,"4JX2+76F, Al Wakrah",notavailable,notavailable,0x3e45cb007d9dd86d:0x5f53f272ce6af4bc,5.0,1,notavailable,notavailable,25.1481864,51.6005553,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45cb007d9dd86d:0x5f53f272ce6af4bc,success,2026-03-03T03:04:59.763Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Wakrah Main Street,https://www.google.com/maps/place/Al+Naimi+Garage/data=!4m7!3m6!1s0x3e45cbf59a900007:0x49759affb7932830!8m2!3d25.1875495!4d51.5999454!16s%2Fg%2F11dxl838sq!19sChIJBwCQmvXLRT4RMCiTt_-adUk?authuser=0&hl=en&rclk=1,Al Naimi Garage,notavailable,"5HQX+2X8, Aaliya St, Al Wakrah",notavailable,5574 3511,0x3e45cbf59a900007:0x49759affb7932830,4.1,21,notavailable,notavailable,25.1875495,51.5999454,4 AM-9 PM,4 AM-9 PM,4 AM-9 PM,4 AM-9 PM,4 AM-9 PM,Closed,4 AM-9 PM,0x3e45cbf59a900007:0x49759affb7932830,success,2026-03-03T03:05:12.147Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Palm Tree Island,https://www.google.com/maps/place/AL+ANFAL+AUTO+ELECTRIC+WORKS+%26+SPARE+PARTS/data=!4m7!3m6!1s0x3e45d7df9d7fcf45:0x7edd26352b8c44ad!8m2!3d25.2007799!4d51.425541!16s%2Fg%2F11h3_1m50v!19sChIJRc9_nd_XRT4RrUSMKzUm3X4?authuser=0&hl=en&rclk=1,AL ANFAL AUTO ELECTRIC WORKS & SPARE PARTS,notavailable,"Al Attiya Rd, Doha",notavailable,5521 9710,0x3e45d7df9d7fcf45:0x7edd26352b8c44ad,4.3,32,notavailable,notavailable,25.2007799,51.425541,8 AM-12 PM3-7 PM,8 AM-12 PM3-7 PM,8 AM-12 PM3-7 PM,8 AM-12 PM3-7 PM,8 AM-12 PM3-7 PM,Closed,8 AM-12 PM3-7 PM,0x3e45d7df9d7fcf45:0x7edd26352b8c44ad,success,2026-03-03T03:06:34.091Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Ras Laffan Industrial City,"https://www.google.com/maps/place/AC,+Auto+electric,+Silencer+Works.33445315/data=!4m7!3m6!1s0x3e45d100584aa371:0x836f145eac90aff6!8m2!3d25.167704!4d51.4520315!16s%2Fg%2F11vqds0vmy!19sChIJcaNKWADRRT4R9q-QrF4Ub4M?authuser=0&hl=en&rclk=1","AC, Auto electric, Silencer Works.33445315",notavailable,"Al Kassarat St, Ar Rayyan",notavailable,3344 5315,0x3e45d100584aa371:0x836f145eac90aff6,5.0,2,notavailable,notavailable,25.167704,51.4520315,6 AM-10:30 PM,6 AM-10:30 PM,6 AM-10:30 PM,6 AM-10:30 PM,6 AM-10:30 PM,8 AM-10:30 PM,6 AM-10:30 PM,0x3e45d100584aa371:0x836f145eac90aff6,success,2026-03-03T03:07:13.965Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Khor Marina,https://www.google.com/maps/place/Digital+Auto+Care-+Garage+in+Al+Khor/data=!4m7!3m6!1s0x3e45f9194d1cd253:0x95d82b8e463fa151!8m2!3d25.7176055!4d51.4991373!16s%2Fg%2F11j2w5v6t0!19sChIJU9IcTRn5RT4RUaE_Ro4r2JU?authuser=0&hl=en&rclk=1,Digital Auto Care- Garage in Al Khor,notavailable,"buliding no 1, street no 24, Al-Khor Industrial Area",facebook.com,7714 6876,0x3e45f9194d1cd253:0x95d82b8e463fa151,4.5,66,notavailable,notavailable,25.7176055,51.4991373,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,Closed,7 AM-12 PM3-8 PM,0x3e45f9194d1cd253:0x95d82b8e463fa151,success,2026-03-03T03:07:37.318Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Khor Marina,"https://www.google.com/maps/place/Classic+Auto+Care+-+Garage+I+Industrial+Area,+Al+Khor+-+Qatar/data=!4m7!3m6!1s0x3e45f9ef9af0d7db:0xe3859e99ee27aaac!8m2!3d25.7144375!4d51.5053125!16s%2Fg%2F11w9n_13ng!19sChIJ29fwmu_5RT4RrKon7pmeheM?authuser=0&hl=en&rclk=1","Classic Auto Care - Garage I Industrial Area, Al Khor - Qatar",notavailable,"PG74+Q4C Backside of Petrol Station, Al-Khor Industrial Area",notavailable,6682 5373,0x3e45f9ef9af0d7db:0xe3859e99ee27aaac,5.0,10,notavailable,notavailable,25.7144375,51.5053125,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,Closed,7 AM-12 PM3-8 PM,0x3e45f9ef9af0d7db:0xe3859e99ee27aaac,success,2026-03-03T03:07:45.313Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Khor Marina,https://www.google.com/maps/place/Al+Qala+Car+Service+Center/data=!4m7!3m6!1s0x3e45f817c26010bb:0x7adceedf90330ece!8m2!3d25.7156618!4d51.5031377!16s%2Fg%2F11g8xjwhb1!19sChIJuxBgwhf4RT4Rzg4zkN_u3Ho?authuser=0&hl=en&rclk=1,Al Qala Car Service Center,notavailable,Al Khor,binarbaid.com,5572 3260,0x3e45f817c26010bb:0x7adceedf90330ece,4.7,62,notavailable,notavailable,25.7156618,51.5031377,7 AM-4:30 PM,7 AM-4:30 PM,7 AM-4:30 PM,7 AM-4:30 PM,7 AM-4:30 PM,Closed,7 AM-4:30 PM,0x3e45f817c26010bb:0x7adceedf90330ece,success,2026-03-03T03:08:00.839Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Khor Marina,https://www.google.com/maps/place/ABDUL+AZIZ+CAR+CARE/data=!4m7!3m6!1s0x3e45f823515abe75:0x94ac31b44e60a258!8m2!3d25.7107547!4d51.5049859!16s%2Fg%2F11cr_0czls!19sChIJdb5aUSP4RT4RWKJgTrQxrJQ?authuser=0&hl=en&rclk=1,ABDUL AZIZ CAR CARE,notavailable,Al Khor,notavailable,5036 8305,0x3e45f823515abe75:0x94ac31b44e60a258,3.8,75,notavailable,notavailable,25.7107547,51.5049859,7 AM-12 PM3-7 PM,7 AM-12 PM3-7 PM,7 AM-12 PM3-7 PM,7 AM-12 PM3-7 PM,7 AM-12 PM3-7 PM,Closed,7 AM-12 PM3-7 PM,0x3e45f823515abe75:0x94ac31b44e60a258,success,2026-03-03T03:08:09.125Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Khor Marina,https://www.google.com/maps/place/SAM+GARAGE/data=!4m7!3m6!1s0x3e45f83d2e07668d:0x86f934b345d29c80!8m2!3d25.7134668!4d51.5041567!16s%2Fg%2F11dx9dt1xv!19sChIJjWYHLj34RT4RgJzSRbM0-YY?authuser=0&hl=en&rclk=1,SAM GARAGE,notavailable,"building.41 street.6, Al Khor",notavailable,3101 2345,0x3e45f83d2e07668d:0x86f934b345d29c80,4.5,17,notavailable,notavailable,25.7134668,51.5041567,7 AM-12 PM3-7:45 PM,7 AM-12 PM3-7:45 PM,7 AM-12 PM3-7:45 PM,7 AM-12 PM3-7:45 PM,7 AM-12 PM3-7:45 PM,Closed,7 AM-12 PM3-7:45 PM,0x3e45f83d2e07668d:0x86f934b345d29c80,success,2026-03-03T03:08:16.585Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Khor Marina,https://www.google.com/maps/place/Al+Mushraf+Quick+Service/data=!4m7!3m6!1s0x3e45f9cfdf61f8f9:0x7d28e34386a9ffd5!8m2!3d25.7164833!4d51.5050043!16s%2Fg%2F11gj19tdl5!19sChIJ-fhh38_5RT4R1f-phkPjKH0?authuser=0&hl=en&rclk=1,Al Mushraf Quick Service,notavailable,Al Khor,almushrafgarage.com,5585 9578,0x3e45f9cfdf61f8f9:0x7d28e34386a9ffd5,4.5,29,notavailable,notavailable,25.7164833,51.5050043,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,7 AM-12 PM3-8 PM,Closed,7 AM-12 PM3-8 PM,0x3e45f9cfdf61f8f9:0x7d28e34386a9ffd5,success,2026-03-03T03:08:32.252Z,,,,,,,,,,,,,,,,,,,,
